date,value
2002-06-24_12_00,304.6579895019531
2002-06-24_06_00,302.4930114746094
2002-06-25_12_00,296.760986328125
2002-06-25_06_00,297.85400390625
2002-06-25_12_00,303.1029968261719
2002-06-25_06_00,298.3240051269531
2002-06-26_12_00,295.1820068359375
2002-06-26_06_00,294.6549987792969
2002-06-26_12_00,303.74700927734375
2002-06-26_06_00,301.49798583984375
2002-06-27_12_00,295.8240051269531
2002-06-27_06_00,293.4859924316406
2002-06-27_12_00,300.0849914550781
2002-06-27_06_00,294.5
2002-06-28_12_00,289.4649963378906
2002-06-28_06_00,291.10198974609375
2002-06-28_12_00,300.09600830078125
2002-06-28_06_00,298.7909851074219
2002-06-29_12_00,291.5270080566406
2002-06-29_06_00,293.1549987792969
2002-06-29_12_00,302.5299987792969
2002-06-29_06_00,301.2879943847656
2002-06-30_12_00,295.9800109863281
2002-06-30_06_00,296.2869873046875
2002-06-30_12_00,306.239990234375
2002-06-30_06_00,303.42498779296875
2002-07-01_12_00,297.6050109863281
2002-07-01_06_00,297.1759948730469
2002-07-01_12_00,305.1409912109375
2002-07-01_06_00,302.07000732421875
2002-07-02_12_00,297.22198486328125
2002-07-02_06_00,295.7070007324219
2002-07-02_12_00,305.12298583984375
2002-07-02_06_00,302.3479919433594
2002-07-03_12_00,296.2929992675781
2002-07-03_06_00,296.3450012207031
2002-07-03_12_00,306.2030029296875
2002-07-03_06_00,303.8940124511719
2002-07-04_12_00,297.7850036621094
2002-07-04_06_00,297.68798828125
2002-07-04_12_00,303.5320129394531
2002-07-04_06_00,299.3110046386719
2002-07-05_12_00,292.31201171875
2002-07-05_06_00,292.8219909667969
